,Unnamed: 0,gender,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6605,6605,Male,1,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),110.9,7432.05,Yes
6606,6606,Female,0,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Electronic check,105.0,4026.4,Yes
6607,6607,Male,0,1,No,No phone service,DSL,No,No,No,No,No,Yes,Electronic check,25.3,25.3,Yes
6608,6608,Male,0,22,Yes,No,DSL,No,Yes,No,No,No,Yes,Credit card (automatic),55.15,1193.05,Yes
6609,6609,Male,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.1,20.1,Yes
6610,6610,Male,0,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Mailed check,80.1,398.55,No
6611,6611,Male,0,29,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Bank transfer (automatic),69.05,1958.45,No
6612,6612,Male,0,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Mailed check,69.9,69.9,Yes
6613,6613,Female,0,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.4,63.15,No
6614,6614,Male,0,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.7,1301.1,No
6615,6615,Male,0,9,Yes,No,DSL,No,Yes,No,No,No,Yes,Electronic check,50.1,484.05,No
6616,6616,Male,0,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Electronic check,101.4,4528,Yes
6617,6617,Female,0,48,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),83.45,3887.85,No
6618,6618,Male,0,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Credit card (automatic),86.65,2208.75,No
6619,6619,Female,0,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.15,238.15,No
6620,6620,Male,0,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,80.8,80.8,Yes
6621,6621,Female,0,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.4,958.15,No
6622,6622,Male,0,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Bank transfer (automatic),62.05,118.3,Yes
6623,6623,Male,1,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Electronic check,76.45,76.45,Yes
6624,6624,Male,0,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),60.05,3845.45,No
6625,6625,Female,1,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Electronic check,91.3,1094.5,Yes
6626,6626,Male,1,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Electronic check,95.75,573.75,Yes
6627,6627,Female,0,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.35,1267,No
6628,6628,Female,0,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mailed check,94.05,633.45,No
6629,6629,Female,1,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),84.1,6129.65,No
6630,6630,Male,1,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,78.75,1218.25,No
6631,6631,Male,0,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Credit card (automatic),55.55,1405.3,No
6632,6632,Female,0,34,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Electronic check,62.65,2274.9,Yes
6633,6633,Female,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Electronic check,74.5,74.5,Yes
6634,6634,Female,0,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),102.1,1068.85,Yes
6635,6635,Male,0,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.1,533.9,No
6636,6636,Female,0,10,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Electronic check,70.3,676.15,No
6637,6637,Male,0,69,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Credit card (automatic),53.65,3804.4,No
6638,6638,Male,0,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.75,1118.8,No
6639,6639,Male,0,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),103.4,5236.4,No
6640,6640,Male,0,28,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Mailed check,50.8,1386.8,No
6641,6641,Female,0,16,Yes,No,DSL,Yes,No,No,No,No,Yes,Electronic check,50.15,762.25,Yes
6642,6642,Male,0,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Mailed check,79.0,1902,No
6643,6643,Female,1,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Bank transfer (automatic),74.6,239.05,No
6644,6644,Male,0,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),96.5,5673.7,No
6645,6645,Female,0,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.1,39.8,No
6646,6646,Male,0,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.4,997.75,No
6647,6647,Female,0,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),77.55,5574.35,No
6648,6648,Female,0,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.05,406.05,No
6649,6649,Male,0,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.85,138.85,No
6650,6650,Female,0,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.2,123.65,No
6651,6651,Female,0,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Mailed check,67.45,1801.1,No
6652,6652,Male,0,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),18.55,689,No
6653,6653,Female,0,28,No,No phone service,DSL,No,No,Yes,No,No,Yes,Mailed check,29.75,790.7,No
6654,6654,Female,0,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Electronic check,86.5,582.5,Yes
6655,6655,Female,0,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,24.2,1618.2,No
6656,6656,Male,0,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,23.55,1173.35,No
6657,6657,Female,0,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.45,900.9,No
6658,6658,Male,1,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Electronic check,81.45,2122.05,Yes
6659,6659,Male,0,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),92.3,6719.9,No
6660,6660,Male,0,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Electronic check,69.15,69.15,Yes
6661,6661,Female,0,72,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Credit card (automatic),53.65,3784,No
6662,6662,Female,0,47,No,No phone service,DSL,Yes,Yes,No,No,No,No,Credit card (automatic),39.65,1798.65,No
6663,6663,Female,0,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Electronic check,54.65,54.65,No
6664,6664,Female,0,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.8,3886.45,No
6665,6665,Male,0,43,No,No phone service,DSL,No,Yes,No,No,No,No,Credit card (automatic),29.3,1224.05,No
6666,6666,Female,1,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Electronic check,83.85,2310.2,No
6667,6667,Female,0,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,79.55,723.4,Yes
6668,6668,Female,0,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Electronic check,103.65,3988.5,No
6669,6669,Female,1,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Electronic check,99.05,3554.6,No
6670,6670,Female,0,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Mailed check,73.35, ,No
6671,6671,Female,0,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mailed check,100.05,6034.85,No
6672,6672,Male,0,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.35,531.6,No
6673,6673,Female,1,2,Yes,No,DSL,No,No,No,No,No,No,Electronic check,43.95,85.1,No
6674,6674,Male,0,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,23.5,173,No
6675,6675,Female,0,36,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Mailed check,70.7,2511.95,No
6676,6676,Female,0,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),94.3,3893.6,No
6677,6677,Female,0,13,No,No phone service,DSL,No,Yes,No,No,No,No,Electronic check,29.15,357.15,No
6678,6678,Male,0,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.85,467.5,No
6679,6679,Female,0,60,No,No phone service,DSL,Yes,Yes,No,No,No,No,Bank transfer (automatic),37.7,2288.7,No
6680,6680,Female,0,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Mailed check,95.5,4627.85,Yes
6681,6681,Male,1,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Electronic check,91.05,289.1,Yes
6682,6682,Male,0,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Mailed check,92.45,6460.55,No
6683,6683,Male,0,43,No,No phone service,DSL,No,No,Yes,No,Yes,No,Electronic check,44.15,1931.3,No
6684,6684,Female,0,11,No,No phone service,DSL,Yes,No,No,No,No,Yes,Mailed check,36.05,402.6,No
6685,6685,Female,0,45,Yes,No,DSL,No,No,Yes,No,No,Yes,Credit card (automatic),50.25,2221.55,No
6686,6686,Male,0,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),109.75,7758.9,No
6687,6687,Female,1,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Electronic check,79.2,172.85,Yes
6688,6688,Female,0,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.3,224.5,No
6689,6689,Female,0,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),112.35,7388.45,No
6690,6690,Male,0,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Mailed check,94.3,3460.95,No
6691,6691,Female,0,39,No,No phone service,DSL,Yes,Yes,No,No,No,No,Bank transfer (automatic),41.15,1700.9,No
6692,6692,Female,0,41,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),74.65,3090.65,No
6693,6693,Female,0,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Electronic check,48.25,1293.8,No
6694,6694,Male,0,8,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),76.15,645.8,No
6695,6695,Female,0,71,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Mailed check,71.1,5224.95,No
6696,6696,Male,0,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Electronic check,96.55,500.1,No
6697,6697,Female,0,30,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),79.3,2427.1,No
6698,6698,Male,0,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Credit card (automatic),89.6,3488.15,No
6699,6699,Female,0,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.5,1035.7,No
6700,6700,Male,0,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),106.3,7565.35,No
6701,6701,Male,0,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),100.35,2799,No
6702,6702,Male,0,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,85.6,1601.5,No
6703,6703,Female,0,2,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Electronic check,45.25,85.5,Yes
6704,6704,Female,0,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Electronic check,106.15,6256.2,No
6705,6705,Male,0,22,Yes,No,DSL,No,No,No,No,No,Yes,Electronic check,51.1,1232.9,No
6706,6706,Female,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,19.9,No
6707,6707,Female,1,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),25.7,1937.4,No
6708,6708,Female,1,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Electronic check,74.3,1096.25,Yes
6709,6709,Male,0,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Electronic check,99.4,5059.75,No
6710,6710,Female,0,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Bank transfer (automatic),69.7,3023.65,No
6711,6711,Female,0,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Electronic check,98.35,4889.2,No
6712,6712,Male,0,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Electronic check,85.45,2289.9,No
6713,6713,Male,1,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Electronic check,95.9,6503.2,No
6714,6714,Male,0,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Electronic check,100.75,1313.25,No
6715,6715,Female,0,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Electronic check,89.2,990.3,No
6716,6716,Female,0,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Credit card (automatic),74.1,228,Yes
6717,6717,Male,1,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Electronic check,100.6,5746.15,Yes
6718,6718,Male,0,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mailed check,75.0,209.1,Yes
6719,6719,Male,0,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.75,1864.2,No
6720,6720,Male,0,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Electronic check,84.1,5979.7,No
6721,6721,Female,0,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),79.3,3902.45,No
6722,6722,Female,1,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),107.05,7142.5,No
6723,6723,Male,0,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.05,902,No
6724,6724,Female,1,64,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),70.2,4481,Yes
6725,6725,Female,0,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.5,805.2,No
6726,6726,Female,1,2,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,70.75,154.85,Yes
6727,6727,Female,1,13,No,No phone service,DSL,No,No,No,Yes,Yes,No,Electronic check,45.3,528.45,No
6728,6728,Female,0,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Electronic check,115.15,8349.7,No
6729,6729,Male,0,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),72.95,4953.25,No
6730,6730,Male,0,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,332.65,No
6731,6731,Female,0,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.55,470.2,No
6732,6732,Female,0,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,89.55,2259.35,No
6733,6733,Male,0,27,Yes,No,DSL,Yes,No,No,No,No,No,Mailed check,50.35,1411.35,No
6734,6734,Male,0,12,Yes,No,DSL,No,No,No,No,No,No,Bank transfer (automatic),50.25,593.75,Yes
6735,6735,Female,0,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),87.25,6328.7,No
6736,6736,Male,0,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.8,1411.9,No
6737,6737,Female,0,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.25,6841.4,No
6738,6738,Male,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.35,20.35,No
6739,6739,Male,0,4,Yes,No,DSL,No,No,No,No,Yes,Yes,Electronic check,55.9,238.5,No
6740,6740,Female,1,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Credit card (automatic),79.2,3233.85,Yes
6741,6741,Female,0,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Electronic check,96.0,1062.1,Yes
6742,6742,Male,0,52,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Electronic check,79.2,4016.3,No
6743,6743,Male,0,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,24.0,226.55,No
6744,6744,Male,0,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),101.35,7110.75,No
6745,6745,Female,0,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Electronic check,100.1,5440.9,Yes
6746,6746,Female,0,4,Yes,No,DSL,No,Yes,No,No,No,No,Mailed check,56.5,235.1,Yes
6747,6747,Female,0,52,No,No phone service,DSL,Yes,No,Yes,No,No,No,Mailed check,35.45,1958.95,No
6748,6748,Female,1,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Electronic check,85.0,85,Yes
6749,6749,Male,0,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),79.4,5528.9,No
6750,6750,Male,0,43,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Credit card (automatic),35.2,1463.7,No
6751,6751,Male,0,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,1025.05,No
6752,6752,Female,0,12,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Mailed check,49.85,552.1,No
6753,6753,Female,0,56,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Bank transfer (automatic),68.75,3815.4,No
6754,6754,Male,0,0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),61.9, ,No
6755,6755,Male,0,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Electronic check,79.9,3313.4,No
6756,6756,Male,1,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),89.75,1938.9,No
6757,6757,Male,0,51,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Electronic check,59.3,3014.65,Yes
6758,6758,Male,0,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),19.4,460.25,No
6759,6759,Male,1,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),93.65,4839.15,No
6760,6760,Male,0,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Electronic check,49.4,184.4,Yes
6761,6761,Male,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.9,19.9,No
6762,6762,Male,0,35,Yes,No,DSL,No,No,No,Yes,No,No,Mailed check,55.0,2010.55,Yes
6763,6763,Male,1,71,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),72.9,5139.65,No
6764,6764,Female,0,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Electronic check,69.2,69.2,Yes
6765,6765,Female,0,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.6,1673.4,No
6766,6766,Male,0,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.75,309.35,No
6767,6767,Male,0,57,Yes,No,DSL,Yes,No,No,No,No,No,Electronic check,55.7,3171.6,No
6768,6768,Female,0,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),117.5,8670.1,No
6769,6769,Male,0,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.85,916,No
6770,6770,Female,0,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Mailed check,78.9,299.75,No
6771,6771,Male,0,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,20.65,702.05,No
6772,6772,Male,0,38,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Mailed check,62.3,2354.8,Yes
6773,6773,Male,1,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Electronic check,92.5,3473.4,Yes
6774,6774,Female,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,19.65,No
6775,6775,Male,1,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),79.75,4438.2,No
6776,6776,Female,1,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),79.95,4819.75,No
6777,6777,Male,0,3,No,No phone service,DSL,No,No,No,No,No,Yes,Electronic check,29.9,92.25,No
6778,6778,Female,0,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.75,1567,No
6779,6779,Male,0,29,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Mailed check,45.0,1242.45,No
6780,6780,Male,0,13,Yes,No,DSL,No,No,No,No,No,No,Bank transfer (automatic),44.8,559.2,No
6781,6781,Male,0,3,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,69.65,220.1,Yes
6782,6782,Female,0,11,Yes,No,DSL,No,Yes,No,No,No,No,Electronic check,51.1,531.15,No
6783,6783,Female,0,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Mailed check,53.15,1183.2,No
6784,6784,Female,0,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.7,465.85,No
6785,6785,Male,0,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),111.6,6876.05,Yes
6786,6786,Female,0,11,Yes,No,DSL,Yes,No,No,No,No,No,Credit card (automatic),48.55,501,Yes
6787,6787,Male,0,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Electronic check,109.95,3782.4,No
6788,6788,Male,0,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.8,460.2,No
6789,6789,Female,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.2,20.2,Yes
6790,6790,Female,0,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.6,1790.35,No
6791,6791,Male,0,19,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Electronic check,39.65,733.35,Yes
6792,6792,Male,0,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,24.9,1334,Yes
6793,6793,Male,0,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.4,7767.25,No
6794,6794,Male,0,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,876.15,No
